Name	Assembly ID	Archaeal_Kingdom	Taxonomy	Completeness	Contamination	Park Quality_Score	Bioproject	Biosample	Environment_Category-ArchaeaHQ	Metagenome_source	geo_loc_name	lat_lon	Isolation_Source	Env_Broad	Env_Local	Env_medium	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	rRNA	tRNA
GCA_964224775.1_3um_A1Z0723_8.14_genomic	GCA_964224775.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	99.2	0.19	100.4798922	PRJEB78949	SAMEA115926969	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.948	28826	343.4121622	2569167	0.38	2368	2	29
GCA_964225565.1_3um_A1Z0725_6.58_genomic	GCA_964225565.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	80.72	5.95	53.14946211	PRJEB78949	SAMEA115926947	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.963	22852	290.0575472	954640	0.33	1060	2	29
GCA_964229805.1_CJ05B_8.53_genomic	GCA_964229805.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	76.69	5.1	53.39097584	PRJEB78949	SAMEA115926514	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.921	25232	234.3904762	1039892	0.33	1365	2	29
GCA_964223055.1_02um_C4D0801_8.38_genomic	GCA_964223055.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	70.93	3.65	54.61079707	PRJEB78949	SAMEA115927370	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.93	7271	231.0544959	818158	0.31	1101	2	29
GCA_964502325.1_binchicken_co125_1171_genomic	GCA_964502325.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaerota incertae sedis;Candidatus Nitrosotenuis;environmental samples;uncultured Candidatus Nitrosotenuis sp.	94.17	0.35	94.48521513	PRJEB82487	SAMEA117392719	Groundwater_Subsurface_Cave	N/A	USA	0	groundwater metagenome	aquatic	0	aquatic	0.907	13503	239.038324	1543466	0.42	1957	2	29
GCA_964463005.1_SRP104967_co1_9_genomic	GCA_964463005.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	92.79	3.22	79.06635066	PRJEB82487	SAMEA117390433	Terrestrial_Hot_Spring	N/A	USA	0	hot springs metagenome	aquatic	0	aquatic	0.892	56585	277.5886728	1626036	0.41	1748	2	29
GCA_964407785.1_SRP104967_co2_51_genomic	GCA_964407785.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;environmental samples;uncultured Desulfurococcaceae archaeon	90.35	0.62	89.66246623	PRJEB82487	SAMEA117390424	Terrestrial_Hot_Spring	N/A	China	0	hot springs metagenome	aquatic	0	aquatic	0.888	66824	283.449692	1394415	0.42	1461	2	29
GCA_964555905.1_SRP141552_co1_141_genomic	GCA_964555905.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	88.21	0.69	86.83712067	PRJEB82487	SAMEA117374183	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.913	14264	267.0395349	1128161	0.56	1290	2	29
GCA_964346135.1_ERP108616_co1_179_genomic	GCA_964346135.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	86.95	6.09	58.54765443	PRJEB82487	SAMEA117293956	Unknown	N/A	not provided	0	metagenome	aquatic	0	aquatic	0.857	12454	239.5634206	2045458	0.42	2444	2	29
GCA_964615085.1_binchicken_co219_341_genomic	GCA_964615085.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;environmental samples;uncultured Desulfurococcales archaeon	70.52	0.08	72.01821778	PRJEB82487	SAMEA117364968	Deep_Sea_Hydrothermal_Vent	N/A	Pacific Ocean	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.914	6258	255.5205128	1301287	0.44	1560	2	29
GCA_027077085.1_ASM2707708v1_genomic	GCA_027077085.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;unclassified Desulfurococcales;Desulfurococcales archaeon	99.22	4.06	81.00934462	PRJNA821212	SAMN27358609	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Pacific Ocean: Brothers volcano	0	marine hydrothermal vent	0	0	0	0.908	15090	252.9236006	2199507	0.43	2644	2	29
GCA_903893145.1_freshwater_MAG_---_KR4_bin-0083_genomic	GCA_903893145.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;unclassified Candidatus Bathyarchaeota;Candidatus Bathyarchaeota archaeon	72.1	2.09	63.67488028	PRJEB38681	SAMEA6948643	Freshwater	N/A	Finland	0	lake water	lentic water body	lake	water	0.847	11214	237.9361269	2065039	0.46	2458	1	29
GCA_964224195.1_3um_A1Z0723_2.61_genomic	GCA_964224195.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaerota incertae sedis;Candidatus Nitrosopelagicus;unclassified Candidatus Nitrosopelagicus;Candidatus Nitrosopelagicus sp.	78.09	0.36	78.25707241	PRJEB78949	SAMEA115926974	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.949	8593	311.0794809	1209878	0.38	1233	1	29
GCA_964496855.1_SRP141559_co1_23_genomic	GCA_964496855.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;environmental samples;uncultured Desulfurococcales archaeon	95.17	4.48	74.9917332	PRJEB82487	SAMEA117374158	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.907	27763	267.6763865	1542341	0.42	1749	1	29
GCA_964626945.1_binchicken_co170_32_genomic	GCA_964626945.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;environmental samples;uncultured Nitrososphaeria archaeon	95.1	0.27	96.02157442	PRJEB82487	SAMEA117363788	Terrestrial_Hot_Spring	N/A	China	0	hot springs metagenome	aquatic	0	aquatic	0.931	34926	280.1511565	1671598	0.52	1859	1	29
GCA_964350965.1_ERP113451_co6_251_genomic	GCA_964350965.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;environmental samples;uncultured Nitrosopumilaceae archaeon	94.45	4.4	74.74858971	PRJEB82487	SAMEA117387561	Unknown	N/A	not provided	0	metagenome	aquatic	0	aquatic	0.906	39553	250.876615	1282052	0.36	1548	1	29
GCA_964512975.1_SRP104967_co2_20_genomic	GCA_964512975.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;environmental samples;uncultured Desulfurococcaceae archaeon	83.71	1.28	79.53674326	PRJEB82487	SAMEA117390418	Terrestrial_Hot_Spring	N/A	China	0	hot springs metagenome	aquatic	0	aquatic	0.851	28411	271.5113427	1555761	0.46	1631	1	29
GCA_964585495.1_SRP141559_co1_160_genomic	GCA_964585495.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	80.25	0.47	79.76739991	PRJEB82487	SAMEA117288936	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.909	5430	234.5413372	1072707	0.65	1391	1	29
GCA_964385815.1_binchicken_co184_430_genomic	GCA_964385815.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;environmental samples;uncultured Nitrososphaerota archaeon	76.73	2.24	67.53190254	PRJEB82487	SAMEA117391587	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	terrestrial	0	terrestrial	0.889	10088	273.7569586	1355802	0.36	1473	1	29
GCA_964470535.1_SRP231805_co4_121_genomic	GCA_964470535.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	71.2	2.76	59.33100603	PRJEB82487	SAMEA117124806	Terrestrial_Hot_Spring	N/A	USA	0	hot springs metagenome	aquatic	0	aquatic	0.833	7278	233.1222685	1608777	0.52	1922	1	29
GCA_964539205.1_SRP092796_co4_160_genomic	GCA_964539205.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaerota incertae sedis;Candidatus Nitrosopelagicus;environmental samples;uncultured Candidatus Nitrosopelagicus sp.	70.55	0.12	72.00618518	PRJEB82487	SAMEA117376362	Marine_Water_Column	N/A	Pacific Ocean	0	marine plankton metagenome	aquatic	0	aquatic	0.935	12953	234.2827041	853748	0.33	1139	1	29
GCA_027023255.1_ASM2702325v1_genomic	GCA_027023255.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;unclassified Desulfurococcales;Desulfurococcales archaeon	92.59	0.92	90.12369148	PRJNA821212	SAMN27360358	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Pacific Ocean: Lau Basin	0	marine hydrothermal vent	0	0	0	0.906	18509	269.6605553	1698771	0.51	1909	1	29
GCA_027044035.1_ASM2704403v1_genomic	GCA_027044035.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Acidilobales;Acidilobaceae;unclassified Acidilobaceae;Acidilobaceae archaeon	79.61	7.63	44.22966792	PRJNA821212	SAMN27359188	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Pacific Ocean: Brothers volcano	0	marine hydrothermal vent	0	0	0	0.91	346207	269.5008394	1579848	0.53	1787	1	29
GCA_963785215.1_MFD09567.bin.2.29_genomic	GCA_963785215.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;unclassified Candidatus Bathyarchaeota;Candidatus Bathyarchaeota archaeon	72.76	2.69	61.68869422	PRJEB58634	SAMEA114830528	Terrestrial_Soil	N/A	Denmark	0	soil	"Bogs, mires and fens"	0	not collected	0.811	57199	211.409108	2062859	0.43	2657	0	29
GCA_964220055.1_02um_A1Z0723_8.15_genomic	GCA_964220055.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	84.7	4.26	65.52505135	PRJEB78949	SAMEA115927608	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.912	17787	280.6464358	2262004	0.5	2455	0	29
GCA_964225495.1_3um_A1Z0725_8.75_sub_genomic	GCA_964225495.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	78.14	1.6	72.31806075	PRJEB78949	SAMEA115926941	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.95	22705	306.5706085	2525130	0.65	2613	0	29
GCA_964490195.1_SRP216583_co1_260_genomic	GCA_964490195.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;environmental samples;uncultured Nitrosopumilaceae archaeon	87.63	0.84	85.33595499	PRJEB82487	SAMEA117292447	Terrestrial_Hot_Spring	N/A	Pacific Ocean	0	microbial mat metagenome	terrestrial	0	terrestrial	0.863	6485	217.408867	1530313	0.33	2030	0	29
GCA_964636085.1_SRP141552_co1_149_genomic	GCA_964636085.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;environmental samples;uncultured Nitrososphaerota archaeon	83.35	2.02	75.60498248	PRJEB82487	SAMEA117288929	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.879	51282	317.6122815	2409584	0.39	2231	0	29
GCA_963737735.1_MFD05088.bin.2.12_genomic	GCA_963737735.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;environmental samples;uncultured Nitrososphaeraceae archaeon	71.48	7.05	39.02684624	PRJEB58634	SAMEA114820527	Terrestrial_Soil	N/A	Denmark	0	soil	Fields	0	not collected	0.721	392367	162.5382892	3273330	0.43	4910	6	28
GCA_964388995.1_SRP253650_co2_26_genomic	GCA_964388995.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;environmental samples;uncultured Nitrosopumilaceae archaeon	72.39	1.68	65.74952002	PRJEB82487	SAMEA117125314	Marine_Water_Column	N/A	Atlantic Ocean	0	marine metagenome	aquatic	0	aquatic	0.904	3304	233.8224368	1041404	0.4	1346	5	28
GCA_000730285.1_ASM73028v1_genomic	GCA_000730285.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera evergladensis;Candidatus Nitrososphaera evergladensis SR1	99.68	1.05	97.66523266	PRJNA235208	SAMN03081530	Unknown	N/A	0	0	0	0	0	0	0.836	2954373	234.0442177	2954373	0.5	3528	4	28
GCA_000303155.1_ASM30315v1_genomic	GCA_000303155.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera gargensis;Candidatus Nitrososphaera gargensis Ga9.2	99.88	0.77	99.25618981	PRJNA60505	SAMN02603264	Unknown	N/A	0	0	0	0	0	0	0.831	2833868	209.3320064	2833868	0.48	3768	4	28
GCA_963695855.1_MFD10007.bin.1.192_genomic	GCA_963695855.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;environmental samples;uncultured Nitrososphaerales archaeon	99.87	1.58	95.09831751	PRJEB58634	SAMEA114834313	Freshwater	N/A	Denmark	0	sediment	Freshwater	0	not collected	0.721	1805656	206.3271456	3548682	0.31	4148	4	28
GCA_963709405.1_MFD10007.bin.1.217_genomic	GCA_963709405.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrososphaerales;environmental samples;uncultured Nitrososphaerales archaeon	91.03	3.66	75.22311707	PRJEB58634	SAMEA114834323	Freshwater	N/A	Denmark	0	sediment	Freshwater	0	not collected	0.671	96880	159.7581661	4831486	0.37	6827	4	28
GCA_964508155.1_SRP338002_co1_87_genomic	GCA_964508155.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	97.77	0.64	97.12184543	PRJEB82487	SAMEA117382361	Groundwater_Subsurface_Cave	N/A	Mexico	0	rock metagenome	terrestrial	0	terrestrial	0.888	126967	289.5421941	1850058	0.45	1896	4	28
GCA_964395385.1_SRP104967_co2_53_genomic	GCA_964395385.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;environmental samples;uncultured Nitrososphaeria archaeon	92.91	1.92	85.63965854	PRJEB82487	SAMEA117385792	Terrestrial_Hot_Spring	N/A	China	0	hot springs metagenome	aquatic	0	aquatic	0.929	45637	288.483057	1287512	0.43	1387	4	28
GCA_963748725.1_MFD08497.bin.2.97_genomic	GCA_963748725.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;unclassified Nitrososphaeria;Nitrososphaeria archaeon	89.74	6.06	61.95238646	PRJEB58634	SAMEA114827554	Terrestrial_Soil	N/A	Denmark	0	soil	Fields	0	not collected	0.797	105870	217.6764356	2060118	0.35	2525	3	28
GCA_964223785.1_3um_A1Z0801_1.27_genomic	GCA_964223785.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Candidatus Nitrosopumilus sp.	85.73	1.23	81.76925346	PRJEB78949	SAMEA115926932	Coastal_Estuarine	N/A	China	0	seawater	aquatic biome	0	estuarine biome	0.964	23906	293.1738035	1083420	0.33	1191	3	28
GCA_964540045.1_binchicken_co6_528_genomic	GCA_964540045.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;environmental samples;uncultured Nitrososphaeria archaeon	70.54	1.71	63.95855826	PRJEB82487	SAMEA117384391	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.921	8652	262.9152542	956702	0.49	1121	3	28
GCA_002506515.1_ASM250651v1_genomic	GCA_002506515.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;unclassified Caldivirga;Caldivirga sp. UBA161	98.84	0.12	100.4850706	PRJNA348753	SAMN06027409	Terrestrial_Hot_Spring	hot springs metagenome	Taiwan: Shi-Huang-Ping hot spring	0	water	0	0	0	0.863	30913	273.3534219	1855853	0.42	1958	2	28
GCA_965369255.1_SRR6823441_binner13_Refined_66_genomic	GCA_965369255.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;environmental samples;uncultured Thermoprotei archaeon	94.22	0.4	94.40123181	PRJEB27114	SAMEA118545365	Marine_Sediment	N/A	Mexico	0	sediment metagenome	subseafloor	0	sediment	0.89	23039	279.4792758	1970332	0.47	2099	2	28
GCA_963920085.1_A9S_Bin_00005_genomic	GCA_963920085.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;environmental samples;uncultured Nitrosopumilaceae archaeon	82.58	0.01	84.56196676	PRJEB60556	SAMEA114622033	Marine_Sediment	N/A	Pacific Ocean	0	deep sea sediment	marine benthic biome (ENVO:01000024)	0	marine sediment (ENVO:00002113)	0.899	11586	238.722261	1138102	0.35	1433	2	28
GCA_964626815.1_SRP104967_co2_19_genomic	GCA_964626815.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermosphaera;environmental samples;uncultured Thermosphaera sp.	99.77	0.25	101.1433342	PRJEB82487	SAMEA117390422	Terrestrial_Hot_Spring	N/A	China	0	hot springs metagenome	aquatic	0	aquatic	0.907	176469	290.1263989	1451668	0.49	1519	2	28
GCA_964522205.1_binchicken_co80_38_genomic	GCA_964522205.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Thermoproteales;environmental samples;uncultured Thermoproteales archaeon	99.33	2.11	91.02416958	PRJEB82487	SAMEA117392006	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.875	30785	276.9966592	1700142	0.39	1796	2	28
GCA_964447595.1_SRP093762_co1_74_genomic	GCA_964447595.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;environmental samples;uncultured Nitrosopumilaceae archaeon	99.07	0.14	100.4843926	PRJEB82487	SAMEA117376523	Acid_Mine_Drainage	N/A	Brazil	0	mine drainage metagenome	engineered	0	engineered	0.892	16935	247.7236842	1641272	0.38	1976	2	28
GCA_964573785.1_binchicken_co96_48_genomic	GCA_964573785.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;environmental samples;uncultured Candidatus Bathyarchaeia archaeon	98.75	4.68	77.80312441	PRJEB82487	SAMEA117390824	Terrestrial_Hot_Spring	N/A	Russia	0	hot springs metagenome	aquatic	0	aquatic	0.888	80584	243.2665615	1557225	0.44	1902	2	28
GCA_964564855.1_SRP104967_co1_59_genomic	GCA_964564855.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Thermosphaera;environmental samples;uncultured Thermosphaera sp.	95.81	0.29	96.47835678	PRJEB82487	SAMEA117390435	Terrestrial_Hot_Spring	N/A	USA	0	hot springs metagenome	aquatic	0	aquatic	0.898	17247	274.8243513	1374897	0.39	1503	2	28
GCA_964404265.1_binchicken_co256_980_genomic	GCA_964404265.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;environmental samples;uncultured Desulfurococcaceae archaeon	92.42	0.45	92.48509694	PRJEB82487	SAMEA117390374	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.928	42677	278.236624	1189426	0.47	1327	2	28
GCA_964433855.1_binchicken_co6_63_genomic	GCA_964433855.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Thermoproteota;Thermoprotei;Thermoproteales;environmental samples;uncultured Thermoproteales archaeon	86.4	0.86	84.02809246	PRJEB82487	SAMEA117384397	Deep_Sea_Hydrothermal_Vent	N/A	Mexico	0	hydrothermal vent metagenome	aquatic	0	aquatic	0.887	7181	256.3831305	2058375	0.49	2383	2	28
GCA_964419505.1_binchicken_co267_200_genomic	GCA_964419505.1	Thermoproteati-TACK	root;cellular organisms;Archaea;Thermoproteati;Nitrososphaerota;Nitrososphaerota incertae sedis;Candidatus Nitrosopelagicus;environmental samples;uncultured Candidatus Nitrosopelagicus sp.	85.82	0.92	83.3155158	PRJEB82487	SAMEA117322693	Marine_Water_Column	N/A	not provided	0	marine metagenome	aquatic	0	aquatic	0.933	15525	239.4665227	1066312	0.34	1389	2	28
